"Subplot","Species","Calculation","Value","Date","final_ID","Year","girdled."
"C04E","fagr","NPCI","-0.0943341",2018-07-25,3343,2018,"n"
"C04E","fagr","RENDVI","0.3509815",2018-07-25,3343,2018,"n"
"C04E","fagr","PRI","0.1173072",2018-07-25,3343,2018,"n"
"C04E","fagr","NDVI","0.8476517",2018-07-25,3344,2018,"n"
"C04E","fagr","NPCI","-0.1040241",2018-07-25,3344,2018,"n"
"C04E","fagr","RENDVI","0.3522269",2018-07-25,3344,2018,"n"
"C04E","fagr","PRI","0.1174893",2018-07-25,3344,2018,"n"
"D03E","acru","NDVI","0.8429307",2018-07-26,3201,2018,"n"
"D03E","acru","NPCI","0.1426026",2018-07-26,3201,2018,"n"
"D03E","acru","RENDVI","0.3238627",2018-07-26,3201,2018,"n"
"D03E","acru","PRI","0.1034664",2018-07-26,3201,2018,"n"
"D03E","acru","NDVI","0.8630781",2018-07-26,3202,2018,"n"
"D03E","acru","NPCI","0.1096281",2018-07-26,3202,2018,"n"
"D03E","acru","RENDVI","0.4049973",2018-07-26,3202,2018,"n"
"D03E","acru","PRI","0.1125317",2018-07-26,3202,2018,"n"
"D03E","acru","NDVI","0.8549293",2018-07-26,441,2018,"n"
"D03E","acru","NPCI","0.3009016",2018-07-26,441,2018,"n"
"D03E","acru","RENDVI","0.3444405",2018-07-26,441,2018,"n"
"D03E","acru","PRI","0.09284682",2018-07-26,441,2018,"n"
"D03E","acru","NDVI","0.8621668",2018-07-26,3205,2018,"n"
"D03E","acru","NPCI","0.1969704",2018-07-26,3205,2018,"n"
"D03E","acru","RENDVI","0.3505208",2018-07-26,3205,2018,"n"
"D03E","acru","PRI","0.1066299",2018-07-26,3205,2018,"n"
"D03E","fagr","NDVI","0.8476221",2018-07-26,389,2018,"n"
"D03E","fagr","NPCI","-0.01839529",2018-07-26,389,2018,"n"
"D03E","fagr","RENDVI","0.4100305",2018-07-26,389,2018,"n"
"D03E","fagr","PRI","0.1352473",2018-07-26,389,2018,"n"
"D03E","fagr","NDVI","0.8647013",2018-07-26,390,2018,"n"
"D03E","fagr","NPCI","0.07180233",2018-07-26,390,2018,"n"
"D03E","fagr","RENDVI","0.3870147",2018-07-26,390,2018,"n"
"D03E","fagr","PRI","0.1515952",2018-07-26,390,2018,"n"
"D03E","fagr","NDVI","0.8606815",2018-07-26,388,2018,"n"
"D03E","fagr","NPCI","0.141141",2018-07-26,388,2018,"n"
"D03E","fagr","RENDVI","0.371492",2018-07-26,388,2018,"n"
"D03E","fagr","PRI","0.1394278",2018-07-26,388,2018,"n"
"D03E","fagr","NDVI","0.8610096",2018-07-26,3208,2018,"n"
"D03E","fagr","NPCI","0.2526228",2018-07-26,3208,2018,"n"
"D03E","fagr","RENDVI","0.3246957",2018-07-26,3208,2018,"n"
"D03E","fagr","PRI","0.1157333",2018-07-26,3208,2018,"n"
"D03E","fagr","NDVI","0.854969",2018-07-26,3209,2018,"n"
"D03E","fagr","NPCI","0.1843772",2018-07-26,3209,2018,"n"
"D03E","fagr","RENDVI","0.3291217",2018-07-26,3209,2018,"n"
"D03E","fagr","PRI","0.1145156",2018-07-26,3209,2018,"n"
"D03E","fagr","NDVI","0.8476183",2018-07-26,3210,2018,"n"
"D03E","fagr","NPCI","0.1757766",2018-07-26,3210,2018,"n"
"D03E","fagr","RENDVI","0.3694542",2018-07-26,3210,2018,"n"
"D03E","fagr","PRI","0.1283044",2018-07-26,3210,2018,"n"
"D03E","quru","NDVI","0.8601283",2018-07-26,414,2018,"n"
"D03E","quru","NPCI","0.2972281",2018-07-26,414,2018,"n"
"D03E","quru","RENDVI","0.3405783",2018-07-26,414,2018,"n"
"D03E","quru","PRI","0.09577543",2018-07-26,414,2018,"n"
"D03E","quru","NDVI","0.876677",2018-07-26,3206,2018,"n"
"D03E","quru","NPCI","0.1848984",2018-07-26,3206,2018,"n"
"D03E","quru","RENDVI","0.4664766",2018-07-26,3206,2018,"n"
"D03E","quru","PRI","0.1380863",2018-07-26,3206,2018,"n"
"D03W","acru","NDVI","0.8462722",2018-07-26,3187,2018,"n"
"D03W","acru","NPCI","0.06342695",2018-07-26,3187,2018,"n"
"D03W","acru","RENDVI","0.4002145",2018-07-26,3187,2018,"n"
"D03W","acru","PRI","0.1205669",2018-07-26,3187,2018,"n"
"D03W","acru","NDVI","0.8429871",2018-07-26,513,2018,"n"
"D03W","acru","NPCI","0.1093281",2018-07-26,513,2018,"n"
"D03W","acru","RENDVI","0.3148814",2018-07-26,513,2018,"n"
"D03W","acru","PRI","0.07363725",2018-07-26,513,2018,"n"
"D03W","acru","NDVI","0.8550225",2018-07-26,3188,2018,"n"
"D03W","acru","NPCI","0.06427912",2018-07-26,3188,2018,"n"
"D03W","acru","RENDVI","0.4146444",2018-07-26,3188,2018,"n"
"D03W","acru","PRI","0.1131077",2018-07-26,3188,2018,"n"
"D03W","acru","NDVI","0.8291371",2018-07-26,3192,2018,"n"
"D03W","acru","NPCI","-0.1237035",2018-07-26,3192,2018,"n"
"D03W","acru","RENDVI","0.3023031",2018-07-26,3192,2018,"n"
"D03W","acru","PRI","0.0918275",2018-07-26,3192,2018,"n"
"D03W","acru","NDVI","0.8440434",2018-07-26,3193,2018,"n"
"D03W","acru","NPCI","-0.09833498",2018-07-26,3193,2018,"n"
"D03W","acru","RENDVI","0.332617",2018-07-26,3193,2018,"n"
"D03W","acru","PRI","0.09579553",2018-07-26,3193,2018,"n"
"D03W","acru","NDVI","0.8399569",2018-07-26,3196,2018,"n"
"D03W","acru","NPCI","-0.0472191",2018-07-26,3196,2018,"n"
"D03W","acru","RENDVI","0.3040838",2018-07-26,3196,2018,"n"
"D03W","acru","PRI","0.08714359",2018-07-26,3196,2018,"n"
"D03W","acru","NDVI","0.8207436",2018-07-26,3197,2018,"n"
"D03W","acru","NPCI","0.002176163",2018-07-26,3197,2018,"n"
"D03W","acru","RENDVI","0.2870115",2018-07-26,3197,2018,"n"
"D03W","acru","PRI","0.08624939",2018-07-26,3197,2018,"n"
"D03W","acru","NDVI","0.8361959",2018-07-26,3198,2018,"n"
"D03W","acru","NPCI","0.0243961",2018-07-26,3198,2018,"n"
"D03W","acru","RENDVI","0.316341",2018-07-26,3198,2018,"n"
"D03W","acru","PRI","0.09752085",2018-07-26,3198,2018,"n"
"D03W","fagr","NDVI","0.8726363",2018-07-26,526,2018,"n"
"D03W","fagr","NPCI","0.06438206",2018-07-26,526,2018,"n"
"D03W","fagr","RENDVI","0.4129665",2018-07-26,526,2018,"n"
"D03W","fagr","PRI","0.1340441",2018-07-26,526,2018,"n"
"D03W","fagr","NDVI","0.8535914",2018-07-26,527,2018,"n"
"D03W","fagr","NPCI","0.07178662",2018-07-26,527,2018,"n"
"D03W","fagr","RENDVI","0.3769876",2018-07-26,527,2018,"n"
"D03W","fagr","PRI","0.1248848",2018-07-26,527,2018,"n"
"D03W","fagr","NDVI","0.8368541",2018-07-26,3190,2018,"n"
"D03W","fagr","NPCI","0.04527864",2018-07-26,3190,2018,"n"
"D03W","fagr","RENDVI","0.3319869",2018-07-26,3190,2018,"n"
"D03W","fagr","PRI","0.1416023",2018-07-26,3190,2018,"n"
"D03W","fagr","NDVI","0.8666554",2018-07-26,538,2018,"n"
"D03W","fagr","NPCI","-0.1588341",2018-07-26,538,2018,"n"
"D03W","fagr","RENDVI","0.4897189",2018-07-26,538,2018,"n"
"D03W","fagr","PRI","0.1397013",2018-07-26,538,2018,"n"
"D04E","acru","NDVI","0.821963",NA,148,2018,"n"
"D04E","acru","NPCI","0.03265177",NA,148,2018,"n"
"D04E","acru","RENDVI","0.4986378",NA,148,2018,"n"
"D04E","acru","PRI","0.05420848",NA,148,2018,"n"
"D04E","fagr","NDVI","0.8218657",NA,3301,2018,"n"
"D04E","fagr","NPCI","0.05730245",NA,3301,2018,"n"
"D04E","fagr","RENDVI","0.3401952",NA,3301,2018,"n"
"D04E","fagr","PRI","0.02856161",NA,3301,2018,"n"
"D04E","fagr","NDVI","0.8412569",NA,3302,2018,"n"
"D04E","fagr","NPCI","0.08822843",NA,3302,2018,"n"
"D04E","fagr","RENDVI","0.2766506",NA,3302,2018,"n"
"D04E","fagr","PRI","-0.02488286",NA,3302,2018,"n"
"D04E","quru","NDVI","0.8666994",NA,154,2018,"n"
"D04E","quru","NPCI","0.09534945",NA,154,2018,"n"
"D04E","quru","RENDVI","0.464576",NA,154,2018,"n"
"D04E","quru","PRI","0.05298421",NA,154,2018,"n"
"D04W","acru","NDVI","0.8283743",NA,3297,2018,"n"
"D04W","acru","NPCI","0.005296927",NA,3297,2018,"n"
"D04W","acru","RENDVI","0.4010133",NA,3297,2018,"n"
"D04W","acru","PRI","0.04974332",NA,3297,2018,"n"
"D04W","amel","NDVI","0.8598421",NA,74,2018,"n"
"D04W","amel","NPCI","-0.01814387",NA,74,2018,"n"
"D04W","amel","RENDVI","0.4454786",NA,74,2018,"n"
"D04W","amel","PRI","0.04359934",NA,74,2018,"n"
"D04W","amel","NDVI","0.8582084",NA,3299,2018,"n"
"D04W","amel","NPCI","0.008064598",NA,3299,2018,"n"
"D04W","amel","RENDVI","0.5217693",NA,3299,2018,"n"
"D04W","amel","PRI","0.07539974",NA,3299,2018,"n"
"D01E","acru","NDVI","0.8410946",2018-07-24,647,2018,"n"
"D01E","acru","NPCI","0.07396556",2018-07-24,647,2018,"n"
"D01E","acru","RENDVI","0.3364803",2018-07-24,647,2018,"n"
"D01E","acru","PRI","0.09377114",2018-07-24,647,2018,"n"
"D01E","acru","NDVI","0.8298233",2018-07-24,648,2018,"n"
"D01E","acru","NPCI","0.07491041",2018-07-24,648,2018,"n"
"D01E","acru","RENDVI","0.2951809",2018-07-24,648,2018,"n"
"D01E","acru","PRI","0.08827997",2018-07-24,648,2018,"n"
"D01E","acru","NDVI","0.8369759",2018-07-24,649,2018,"n"
"D01E","acru","NPCI","0.02822916",2018-07-24,649,2018,"n"
"D01E","acru","RENDVI","0.3423097",2018-07-24,649,2018,"n"
"D01E","acru","PRI","0.1033344",2018-07-24,649,2018,"n"
"D01E","acru","NDVI","0.8202805",2018-07-24,3214,2018,"n"
"D01E","acru","NPCI","-0.1490636",2018-07-24,3214,2018,"n"
"D01E","acru","RENDVI","0.3141646",2018-07-24,3214,2018,"n"
"D01E","acru","PRI","0.09897079",2018-07-24,3214,2018,"n"
"D01E","acru","NDVI","0.8346633",2018-07-24,3216,2018,"n"
"D01E","acru","NPCI","-0.1871308",2018-07-24,3216,2018,"n"
"D01E","acru","RENDVI","0.3834564",2018-07-24,3216,2018,"n"
"D01E","acru","PRI","0.1211269",2018-07-24,3216,2018,"n"
"D01E","acru","NDVI","0.7985942",2018-07-24,3217,2018,"n"
"D01E","acru","NPCI","-0.1293547",2018-07-24,3217,2018,"n"
"D01E","acru","RENDVI","0.2808",2018-07-24,3217,2018,"n"
"D01E","acru","PRI","0.08472912",2018-07-24,3217,2018,"n"
"D01E","fagr","NDVI","0.875914",2018-07-24,667,2018,"n"
"D01E","fagr","NPCI","-0.03105532",2018-07-24,667,2018,"n"
"D01E","fagr","RENDVI","0.452598",2018-07-24,667,2018,"n"
"D01E","fagr","PRI","0.141689",2018-07-24,667,2018,"n"
"D01E","fagr","NDVI","0.8421787",2018-07-24,668,2018,"n"
"D01E","fagr","NPCI","-0.07589115",2018-07-24,668,2018,"n"
"D01E","fagr","RENDVI","0.4007052",2018-07-24,668,2018,"n"
"D01E","fagr","PRI","0.127852",2018-07-24,668,2018,"n"
"D01E","fagr","NDVI","0.8314872",2018-07-24,3213,2018,"n"
"D01E","fagr","NPCI","-0.07923459",2018-07-24,3213,2018,"n"
"D01E","fagr","RENDVI","0.3336557",2018-07-24,3213,2018,"n"
"D01E","fagr","PRI","0.1224587",2018-07-24,3213,2018,"n"
"D01E","quru","NDVI","0.8467827",2018-07-24,690,2018,"n"
"D01E","quru","NPCI","-0.186314",2018-07-24,690,2018,"n"
"D01E","quru","RENDVI","0.4106297",2018-07-24,690,2018,"n"
"D01E","quru","PRI","0.135437",2018-07-24,690,2018,"n"
"D01E","quru","NDVI","0.8308393",2018-07-24,697,2018,"n"
"D01E","quru","NPCI","-0.185717",2018-07-24,697,2018,"n"
"D01E","quru","RENDVI","0.3638907",2018-07-24,697,2018,"n"
"D01E","quru","PRI","0.1087352",2018-07-24,697,2018,"n"
"D01E","quru","NDVI","0.8385927",2018-07-24,707,2018,"n"
"D01E","quru","NPCI","-0.187876",2018-07-24,707,2018,"n"
"D01E","quru","RENDVI","0.3796353",2018-07-24,707,2018,"n"
"D01E","quru","PRI","0.1220463",2018-07-24,707,2018,"n"
"D01W","fagr","NDVI","0.8249832",2018-07-24,3220,2018,"n"
"D01W","fagr","NPCI","-0.1908076",2018-07-24,3220,2018,"n"
"D01W","fagr","RENDVI","0.2923715",2018-07-24,3220,2018,"n"
"D01W","fagr","PRI","0.1103784",2018-07-24,3220,2018,"n"
"D01W","quru","NDVI","0.8519214",2018-07-24,637,2018,"n"
"D01W","quru","NPCI","-0.2281149",2018-07-24,637,2018,"n"
"D01W","quru","RENDVI","0.4301828",2018-07-24,637,2018,"n"
"D01W","quru","PRI","0.1366117",2018-07-24,637,2018,"n"
"D02E","acru","NDVI","0.8457123",2018-07-24,3283,2018,"n"
"D02E","acru","NPCI","0.07019822",2018-07-24,3283,2018,"n"
"D02E","acru","RENDVI","0.3615972",2018-07-24,3283,2018,"n"
"D02E","acru","PRI","0.1072503",2018-07-24,3283,2018,"n"
"D02E","acru","NDVI","0.8371431",2018-07-24,3284,2018,"n"
"D02E","acru","NPCI","0.02985109",2018-07-24,3284,2018,"n"
"D02E","acru","RENDVI","0.3562312",2018-07-24,3284,2018,"n"
"D02E","acru","PRI","0.1121803",2018-07-24,3284,2018,"n"
"D02E","acru","NDVI","0.8407947",2018-07-24,3286,2018,"n"
"D02E","acru","NPCI","-0.07295897",2018-07-24,3286,2018,"n"
"D02E","acru","RENDVI","0.3694407",2018-07-24,3286,2018,"n"
"D02E","acru","PRI","0.1183975",2018-07-24,3286,2018,"n"
"D02E","acru","NDVI","0.8328245",2018-07-24,3287,2018,"n"
"D02E","acru","NPCI","-0.1330668",2018-07-24,3287,2018,"n"
"D02E","acru","RENDVI","0.3773052",2018-07-24,3287,2018,"n"
"D02E","acru","PRI","0.1077733",2018-07-24,3287,2018,"n"
"D02E","acru","NDVI","0.8388512",2018-07-24,346,2018,"n"
"D02E","acru","NPCI","-0.1278899",2018-07-24,346,2018,"n"
"D02E","acru","RENDVI","0.342058",2018-07-24,346,2018,"n"
"D02E","acru","PRI","0.1211009",2018-07-24,346,2018,"n"
"D02E","acru","NDVI","0.8048557",2018-07-24,3289,2018,"n"
"D02E","acru","NPCI","-0.07755686",2018-07-24,3289,2018,"n"
"D02E","acru","RENDVI","0.2663341",2018-07-24,3289,2018,"n"
"D02E","acru","PRI","0.07340538",2018-07-24,3289,2018,"n"
"D02E","acru","NDVI","0.8191411",2018-07-24,3293,2018,"n"
"D02E","acru","NPCI","-0.1202735",2018-07-24,3293,2018,"n"
"D02E","acru","RENDVI","0.2623759",2018-07-24,3293,2018,"n"
"D02E","acru","PRI","0.09855767",2018-07-24,3293,2018,"n"
"D02E","fagr","NDVI","0.8161623",2018-07-24,3288,2018,"n"
"D02E","fagr","NPCI","-0.08231796",2018-07-24,3288,2018,"n"
"D02E","fagr","RENDVI","0.3491851",2018-07-24,3288,2018,"n"
"D02E","fagr","PRI","0.143121",2018-07-24,3288,2018,"n"
"D02E","fagr","NDVI","0.8213744",2018-07-24,3290,2018,"n"
"D02E","fagr","NPCI","-0.1078935",2018-07-24,3290,2018,"n"
"D02E","fagr","RENDVI","0.3065901",2018-07-24,3290,2018,"n"
"D02E","fagr","PRI","0.1035929",2018-07-24,3290,2018,"n"
"D02E","fagr","NDVI","0.8244679",2018-07-24,3294,2018,"n"
"D02E","fagr","NPCI","-0.1681055",2018-07-24,3294,2018,"n"
"D02E","fagr","RENDVI","0.3336188",2018-07-24,3294,2018,"n"
"D02E","fagr","PRI","0.1191751",2018-07-24,3294,2018,"n"
"D02W","acru","NDVI","0.8075083",2018-07-25,3231,2018,"n"
"D02W","acru","NPCI","-0.1395541",2018-07-25,3231,2018,"n"
"D02W","acru","RENDVI","0.3598997",2018-07-25,3231,2018,"n"
"D02W","acru","PRI","0.1136195",2018-07-25,3231,2018,"n"
"D02W","acru","NDVI","0.8420504",2018-07-25,3240,2018,"n"
"D02W","acru","NPCI","-0.02981318",2018-07-25,3240,2018,"n"
"D02W","acru","RENDVI","0.3339991",2018-07-25,3240,2018,"n"
"D02W","acru","PRI","0.1015101",2018-07-25,3240,2018,"n"
"D02W","fagr","NDVI","0.8175591",2018-07-25,3232,2018,"n"
"D02W","fagr","NPCI","-0.04902263",2018-07-25,3232,2018,"n"
"D02W","fagr","RENDVI","0.3868408",2018-07-25,3232,2018,"n"
"D02W","fagr","PRI","0.1255123",2018-07-25,3232,2018,"n"
"D02W","fagr","NDVI","0.8299102",2018-07-25,3233,2018,"n"
"D02W","fagr","NPCI","-0.1129142",2018-07-25,3233,2018,"n"
"D02W","fagr","RENDVI","0.3376074",2018-07-25,3233,2018,"n"
"D02W","fagr","PRI","0.1277416",2018-07-25,3233,2018,"n"
"D02W","fagr","NDVI","0.8274874",2018-07-25,3236,2018,"n"
"D02W","fagr","NPCI","-0.2052992",2018-07-25,3236,2018,"n"
"D02W","fagr","RENDVI","0.36031",2018-07-25,3236,2018,"n"
"D02W","fagr","PRI","0.1251085",2018-07-25,3236,2018,"n"
"D02W","fagr","NDVI","0.8165579",2018-07-25,242,2018,"n"
"D02W","fagr","NPCI","-0.2057813",2018-07-25,242,2018,"n"
"D02W","fagr","RENDVI","0.4253684",2018-07-25,242,2018,"n"
"D02W","fagr","PRI","0.1283959",2018-07-25,242,2018,"n"
"D02W","fagr","NDVI","0.8647904",2018-07-25,3237,2018,"n"
"D02W","fagr","NPCI","0.01095987",2018-07-25,3237,2018,"n"
"D02W","fagr","RENDVI","0.3422879",2018-07-25,3237,2018,"n"
"D02W","fagr","PRI","0.1070702",2018-07-25,3237,2018,"n"
"D02W","fagr","NDVI","0.8549136",2018-07-25,3239,2018,"n"
"D02W","fagr","NPCI","-0.0148655",2018-07-25,3239,2018,"n"
"D02W","fagr","RENDVI","0.3979992",2018-07-25,3239,2018,"n"
"D02W","fagr","PRI","0.13087",2018-07-25,3239,2018,"n"
"D04E","acru","NDVI","0.8536889",2019-08-15,148,2019,"n"
"D04E","acru","NPCI","0.08662283",2019-08-15,148,2019,"n"
"D04E","acru","RENDVI","0.3602865",2019-08-15,148,2019,"n"
"D04E","acru","PRI","0.1164408",2019-08-15,148,2019,"n"
"D04E","quru","NDVI","0.8122041",2019-07-24,154,2019,"n"
"D04E","quru","NPCI","0.1390165",2019-07-24,154,2019,"n"
"D04E","quru","RENDVI","0.3036825",2019-07-24,154,2019,"n"
"D04E","quru","PRI","0.1033512",2019-07-24,154,2019,"n"
"D02W","fagr","NDVI","0.8331045",2019-07-25,242,2019,"n"
"D02W","fagr","NPCI","0.223547",2019-07-25,242,2019,"n"
"D02W","fagr","RENDVI","0.2886184",2019-07-25,242,2019,"n"
"D02W","fagr","PRI","0.1014057",2019-07-25,242,2019,"n"
"D03E","fagr","NDVI","0.7850141",2019-07-25,390,2019,"n"
"D03E","fagr","NPCI","0.09980661",2019-07-25,390,2019,"n"
"D03E","fagr","RENDVI","0.3840206",2019-07-25,390,2019,"n"
"D03E","fagr","PRI","0.1051952",2019-07-25,390,2019,"n"
"D03W","acru","NDVI","0.8405552",2019-07-25,513,2019,"n"
"D03W","acru","NPCI","0.1331699",2019-07-25,513,2019,"n"
"D03W","acru","RENDVI","0.3338566",2019-07-25,513,2019,"n"
"D03W","acru","PRI","0.1011899",2019-07-25,513,2019,"n"
"D03W","fagr","NDVI","0.8334129",2019-07-25,526,2019,"n"
"D03W","fagr","NPCI","0.0891154",2019-07-25,526,2019,"n"
"D03W","fagr","RENDVI","0.3903995",2019-07-25,526,2019,"n"
"D03W","fagr","PRI","0.1462495",2019-07-25,526,2019,"n"
"D03W","fagr","NDVI","0.8574139",2019-07-25,527,2019,"n"
"D03W","fagr","NPCI","0.1666227",2019-07-25,527,2019,"n"
"D03W","fagr","RENDVI","0.3877821",2019-07-25,527,2019,"n"
"D03W","fagr","PRI","0.1491543",2019-07-25,527,2019,"n"
"D03W","fagr","NDVI","0.8730685",2019-07-25,538,2019,"n"
"D03W","fagr","NPCI","0.1086383",2019-07-25,538,2019,"n"
"D03W","fagr","RENDVI","0.4721524",2019-07-25,538,2019,"n"
"D03W","fagr","PRI","0.1610349",2019-07-25,538,2019,"n"
"D01W","quru","NDVI","0.8707137",2019-07-28,637,2019,"n"
"D01W","quru","NPCI","0.130046",2019-07-28,637,2019,"n"
"D01W","quru","RENDVI","0.4115051",2019-07-28,637,2019,"n"
"D01W","quru","PRI","0.1370398",2019-07-28,637,2019,"n"
"D01E","acru","NDVI","0.7930406",2019-07-26,647,2019,"n"
"D01E","acru","NPCI","0.1559524",2019-07-26,647,2019,"n"
"D01E","acru","RENDVI","0.2987959",2019-07-26,647,2019,"n"
"D01E","acru","PRI","0.1072227",2019-07-26,647,2019,"n"
"D01E","acru","NDVI","0.7789423",2019-07-26,648,2019,"n"
"D01E","acru","NPCI","0.1541035",2019-07-26,648,2019,"n"
"D01E","acru","RENDVI","0.2615761",2019-07-26,648,2019,"n"
"D01E","acru","PRI","0.09668739",2019-07-26,648,2019,"n"
"D01E","acru","NDVI","0.8080525",2019-07-26,649,2019,"n"
"D01E","acru","NPCI","0.1570003",2019-07-26,649,2019,"n"
"D01E","acru","RENDVI","0.2902184",2019-07-26,649,2019,"n"
"D01E","acru","PRI","0.1114443",2019-07-26,649,2019,"n"
"D01E","fagr","NDVI","0.8451101",2019-07-26,667,2019,"n"
"D01E","fagr","NPCI","0.1088487",2019-07-26,667,2019,"n"
"D01E","fagr","RENDVI","0.4035378",2019-07-26,667,2019,"n"
"D01E","fagr","PRI","0.1376869",2019-07-26,667,2019,"n"
"D01E","fagr","NDVI","0.8592244",2019-07-26,668,2019,"n"
"D01E","fagr","NPCI","0.1105219",2019-07-26,668,2019,"n"
"D01E","fagr","RENDVI","0.409286",2019-07-26,668,2019,"n"
"D01E","fagr","PRI","0.1475496",2019-07-26,668,2019,"n"
"D01E","quru","NDVI","0.8595438",2019-07-26,690,2019,"n"
"D01E","quru","NPCI","0.08057384",2019-07-26,690,2019,"n"
"D01E","quru","RENDVI","0.4162105",2019-07-26,690,2019,"n"
"D01E","quru","PRI","0.1353884",2019-07-26,690,2019,"n"
"D01E","quru","NDVI","0.8643631",2019-08-15,697,2019,"n"
"D01E","quru","NPCI","0.1288512",2019-08-15,697,2019,"n"
"D01E","quru","RENDVI","0.4296889",2019-08-15,697,2019,"n"
"D01E","quru","PRI","0.1327309",2019-08-15,697,2019,"n"
"D01E","quru","NDVI","0.8313043",2019-07-26,707,2019,"n"
"D01E","quru","NPCI","0.04531408",2019-07-26,707,2019,"n"
"D01E","quru","RENDVI","0.3726627",2019-07-26,707,2019,"n"
"D01E","quru","PRI","0.1371093",2019-07-26,707,2019,"n"
"C01E","fagr","NDVI","0.8376316",2019-07-11,775,2019,"n"
"C01E","fagr","NPCI","0.0497955",2019-07-11,775,2019,"n"
"C01E","fagr","RENDVI","0.3697999",2019-07-11,775,2019,"n"
"C01E","fagr","PRI","0.1709677",2019-07-11,775,2019,"n"
"C01E","fagr","NDVI","0.848467",2019-07-11,805,2019,"n"
"C01E","fagr","NPCI","0.197051",2019-07-11,805,2019,"n"
"C01E","fagr","RENDVI","0.4200791",2019-07-11,805,2019,"n"
"C01E","fagr","PRI","0.1606078",2019-07-11,805,2019,"n"
"C01E","fagr","NDVI","0.8578739",2019-07-11,806,2019,"n"
"C01E","fagr","NPCI","0.03584451",2019-07-11,806,2019,"n"
"C01E","fagr","RENDVI","0.4427592",2019-07-11,806,2019,"n"
"C01E","fagr","PRI","0.1519621",2019-07-11,806,2019,"n"
"C01W","acru","NDVI","0.8260712",2019-07-11,879,2019,"n"
"C01W","acru","NPCI","0.06277669",2019-07-11,879,2019,"n"
"C01W","acru","RENDVI","0.3626943",2019-07-11,879,2019,"n"
"C01W","acru","PRI","0.1330135",2019-07-11,879,2019,"n"
"C02W","acru","NDVI","0.8604817",2019-07-08,931,2019,"n"
"C02W","acru","NPCI","0.02324968",2019-07-08,931,2019,"n"
"C02W","acru","RENDVI","0.3553508",2019-07-08,931,2019,"n"
"C02W","acru","PRI","0.1369073",2019-07-08,931,2019,"n"
"C02W","acpe","NDVI","0.8573216",2019-07-08,934,2019,"n"
"C02W","acpe","NPCI","0.0414866",2019-07-08,934,2019,"n"
"C02W","acpe","RENDVI","0.3266256",2019-07-08,934,2019,"n"
"C02W","acpe","PRI","0.1473603",2019-07-08,934,2019,"n"
"C02W","fagr","NDVI","0.8236808",2019-07-08,966,2019,"n"
"C02W","fagr","NPCI","0.006249259",2019-07-08,966,2019,"n"
"C02W","fagr","RENDVI","0.3848503",2019-07-08,966,2019,"n"
"C02W","fagr","PRI","0.1540787",2019-07-08,966,2019,"n"
"C03W","fagr","NDVI","0.8214542",2019-07-08,1198,2019,"n"
"C03W","fagr","NPCI","0.04158042",2019-07-08,1198,2019,"n"
"C03W","fagr","RENDVI","0.3395479",2019-07-08,1198,2019,"n"
"C03W","fagr","PRI","0.1478852",2019-07-08,1198,2019,"n"
"C03E","acpe","NDVI","0.8354346",2019-07-09,1272,2019,"n"
"C03E","acpe","NPCI","0.08941038",2019-07-09,1272,2019,"n"
"C03E","acpe","RENDVI","0.4046146",2019-07-09,1272,2019,"n"
"C03E","acpe","PRI","0.1504273",2019-07-09,1272,2019,"n"
"C03E","acpe","NDVI","0.8087475",2019-07-09,1273,2019,"n"
"C03E","acpe","NPCI","0.04374544",2019-07-09,1273,2019,"n"
"C03E","acpe","RENDVI","0.389617",2019-07-09,1273,2019,"n"
"C03E","acpe","PRI","0.1231233",2019-07-09,1273,2019,"n"
"C03E","acpe","NDVI","0.8102018",2019-07-09,1274,2019,"n"
"C03E","acpe","NPCI","0.05041402",2019-07-09,1274,2019,"n"
"C03E","acpe","RENDVI","0.3870196",2019-07-09,1274,2019,"n"
"C03E","acpe","PRI","0.1415587",2019-07-09,1274,2019,"n"
"C04W","acru","NDVI","0.8361866",2019-07-09,1451,2019,"n"
"C04W","acru","NPCI","0.06408412",2019-07-09,1451,2019,"n"
"C04W","acru","RENDVI","0.3604268",2019-07-09,1451,2019,"n"
"C04W","acru","PRI","0.1336964",2019-07-09,1451,2019,"n"
"B01W","acru","NDVI","0.8022819",2019-07-12,1592,2019,"n"
"B01W","acru","NPCI","0.1147017",2019-07-12,1592,2019,"n"
"B01W","acru","RENDVI","0.3492089",2019-07-12,1592,2019,"n"
"B01W","acru","PRI","0.1223806",2019-07-12,1592,2019,"n"
"B01W","acru","NDVI","0.8474019",2019-07-12,1594,2019,"n"
"B01W","acru","NPCI","0.1117074",2019-07-12,1594,2019,"n"
"B01W","acru","RENDVI","0.3599691",2019-07-12,1594,2019,"n"
"B01W","acru","PRI","0.1349916",2019-07-12,1594,2019,"n"
"B01W","fagr","NDVI","0.7889832",2019-07-12,1595,2019,"n"
"B01W","fagr","NPCI","0.1715487",2019-07-12,1595,2019,"n"
"B01W","fagr","RENDVI","0.3336251",2019-07-12,1595,2019,"n"
"B01W","fagr","PRI","0.1280301",2019-07-12,1595,2019,"n"
"B01W","fagr","NDVI","0.7724242",2019-07-12,1627,2019,"n"
"B01W","fagr","NPCI","0.1422741",2019-07-12,1627,2019,"n"
"B01W","fagr","RENDVI","0.2976379",2019-07-12,1627,2019,"n"
"B01W","fagr","PRI","0.1216627",2019-07-12,1627,2019,"n"
